model,hyperparams,train_acc,train_std,test_acc,test_std
svm,"{'C': 0.001, 'gamma': 4, 'degree': 3}",50.673986942211194,0.35541842319614375,43.922872340425535,3.214520547959193
svm,"{'C': 100.0, 'gamma': 6, 'degree': 6}",100.0,0.0,89.11790780141844,3.829245943656163
svm,"{'C': 1.0, 'gamma': 5, 'degree': 4}",100.0,0.0,89.53457446808511,3.8571191316609776
svm,"{'C': 1.0, 'gamma': 1, 'degree': 5}",99.16333027572439,0.27835159681785576,94.97783687943263,1.672815023053373
svm,"{'C': 0.1, 'gamma': 1, 'degree': 5}",93.6539685965575,0.3155449898848404,93.29343971631205,2.805472899795928
svm,"{'C': 0.1, 'gamma': 6, 'degree': 6}",77.40587060918361,0.9952021216450153,76.7686170212766,7.19578742762991
svm,"{'C': 10.0, 'gamma': 2, 'degree': 6}",100.0,0.0,93.91843971631205,2.759841620151693
svm,"{'C': 0.001, 'gamma': 1, 'degree': 6}",50.673986942211194,0.35541842319614375,43.922872340425535,3.214520547959193
svm,"{'C': 100.0, 'gamma': 6, 'degree': 6}",100.0,0.0,89.11790780141844,3.829245943656163
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 5},96.32741596071871,0.35584558359068236,95.1950354609929,1.8658346568902564
knn,{'n_neighbors': 4},95.95559272648788,0.5404281465090367,94.77836879432625,2.4996070059805127
knn,{'n_neighbors': 3},96.62952571089409,0.29811316145747413,94.36613475177305,3.086994128779507
knn,{'n_neighbors': 4},95.95559272648788,0.5404281465090367,94.77836879432625,2.4996070059805127
knn,{'n_neighbors': 6},96.28090433281173,0.23074545405222213,95.18617021276596,1.8829211234528693
knn,{'n_neighbors': 8},95.9552689796579,0.3166366521706857,94.7695035460993,1.4015786421052265
knn,{'n_neighbors': 7},96.3969675713592,0.28063778061392536,95.3945035460993,1.5714824676942152
knn,{'n_neighbors': 10},95.81589596935197,0.3289098196425255,95.61170212765958,1.7238292240831519
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 9},95.9553229374629,0.29833074712902713,95.39893617021276,1.8227519515356752
knn,{'n_neighbors': 10},95.81589596935197,0.3289098196425255,95.61170212765958,1.7238292240831519
knn,{'n_neighbors': 8},95.9552689796579,0.3166366521706857,94.7695035460993,1.4015786421052265
knn,{'n_neighbors': 5},96.32741596071871,0.35584558359068236,95.1950354609929,1.8658346568902564
knn,{'n_neighbors': 9},95.9553229374629,0.29833074712902713,95.39893617021276,1.8227519515356752
knn,{'n_neighbors': 7},96.3969675713592,0.28063778061392536,95.3945035460993,1.5714824676942152
knn,{'n_neighbors': 9},95.9553229374629,0.29833074712902713,95.39893617021276,1.8227519515356752
knn,{'n_neighbors': 8},95.9552689796579,0.3166366521706857,94.7695035460993,1.4015786421052265
knn,{'n_neighbors': 10},95.81589596935197,0.3289098196425255,95.61170212765958,1.7238292240831519
knn,{'n_neighbors': 3},96.62952571089409,0.29811316145747413,94.36613475177305,3.086994128779507
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 2},96.07170992284034,0.553854832671068,90.79787234042553,3.624965202270242
knn,{'n_neighbors': 9},95.9553229374629,0.29833074712902713,95.39893617021276,1.8227519515356752
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 2},96.07170992284034,0.553854832671068,90.79787234042553,3.624965202270242
knn,{'n_neighbors': 9},95.9553229374629,0.29833074712902713,95.39893617021276,1.8227519515356752
knn,{'n_neighbors': 5},96.32741596071871,0.35584558359068236,95.1950354609929,1.8658346568902564
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 4},95.95559272648788,0.5404281465090367,94.77836879432625,2.4996070059805127
knn,{'n_neighbors': 4},95.95559272648788,0.5404281465090367,94.77836879432625,2.4996070059805127
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 7},96.3969675713592,0.28063778061392536,95.3945035460993,1.5714824676942152
knn,{'n_neighbors': 10},95.81589596935197,0.3289098196425255,95.61170212765958,1.7238292240831519
knn,{'n_neighbors': 2},96.07170992284034,0.553854832671068,90.79787234042553,3.624965202270242
knn,{'n_neighbors': 7},96.3969675713592,0.28063778061392536,95.3945035460993,1.5714824676942152
knn,{'n_neighbors': 2},96.07170992284034,0.553854832671068,90.79787234042553,3.624965202270242
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 5},96.32741596071871,0.35584558359068236,95.1950354609929,1.8658346568902564
knn,{'n_neighbors': 7},96.3969675713592,0.28063778061392536,95.3945035460993,1.5714824676942152
knn,{'n_neighbors': 2},96.07170992284034,0.553854832671068,90.79787234042553,3.624965202270242
knn,{'n_neighbors': 7},96.3969675713592,0.28063778061392536,95.3945035460993,1.5714824676942152
knn,{'n_neighbors': 1},100.0,0.0,92.8945035460993,2.1076230395321556
knn,{'n_neighbors': 8},95.9552689796579,0.3166366521706857,94.7695035460993,1.4015786421052265
knn,{'n_neighbors': 6},96.28090433281173,0.23074545405222213,95.18617021276596,1.8829211234528693
knn,{'n_neighbors': 10},95.81589596935197,0.3289098196425255,95.61170212765958,1.7238292240831519
knn,{'n_neighbors': 10},95.81589596935197,0.3289098196425255,95.61170212765958,1.7238292240831519
knn,{'n_neighbors': 5},96.32741596071871,0.35584558359068236,95.1950354609929,1.8658346568902564
knn,{'n_neighbors': 8},95.9552689796579,0.3166366521706857,94.7695035460993,1.4015786421052265
knn,{'n_neighbors': 6},96.28090433281173,0.23074545405222213,95.18617021276596,1.8829211234528693
knn,{'n_neighbors': 6},96.28090433281173,0.23074545405222213,95.18617021276596,1.8829211234528693
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
gnb,{},95.23477040953973,0.280049657681402,95.81560283687944,1.6141326304503794
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (80, 10)}",98.02433497005343,0.4434023294844103,94.76950354609929,2.8487672024427675
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (10, 10, 10)}",96.72238709329305,0.4591149236699266,95.81560283687944,2.092574193954749
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (64, 64, 64, 64)}",100.0,0.0,93.93617021276596,2.3607874722346156
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (32, 32, 32)}",98.88431446608752,1.1135725738968492,94.77393617021275,2.8273367037952735
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",99.04721307937193,1.27901726647856,94.14450354609929,2.92663650434418
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",99.13953488372093,1.1009116631204314,94.56117021276596,2.8263358200233175
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (64, 64, 64)}",99.37279447472078,1.2555543941203164,93.93617021276596,2.7035954949235674
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (64, 64, 64)}",99.65116279069767,0.6996097189065738,94.1445035460993,2.4261845698697564
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (64, 64, 64)}",99.53488372093024,0.6819943394704739,94.35283687943263,2.801558709119586
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (20, 10)}",96.72244105109804,0.33624892314166865,95.81117021276596,2.6601838840797916
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (32, 32, 32)}",98.7908055900286,1.2030916495998996,94.34840425531914,2.6573017771836493
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (16, 32, 64, 64, 32, 16)}",97.3030809906653,1.3292279341458693,95.38563829787233,2.809769764181733
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (64, 64, 64, 64)}",99.74418604651163,0.7674418604651165,94.1445035460993,2.5989280718460903
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (16, 32, 64, 64, 32, 16)}",98.11795176172231,1.5352981305808577,95.39893617021276,3.2041955497864896
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (64, 64, 64)}",99.1168186478174,1.1136421895401676,94.77393617021276,3.2611855207430565
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (64, 64, 64)}",99.95348837209302,0.13953488372092834,94.35283687943263,2.6420968273491163
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (64, 64, 64, 64)}",99.79069767441861,0.6279069767441839,94.1445035460993,2.5989280718460903
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 10)}",96.74580478066153,0.40181750995954313,95.18617021276596,2.2981520985905446
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",98.67441860465117,1.3760290411615816,94.35283687943263,3.095939649243006
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",99.09302325581396,1.2967071497163418,95.18617021276596,2.4798303619021387
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",98.16413964279931,1.3198310328944094,94.56560283687944,3.11712767792964
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (64, 64, 64)}",98.81406140398208,1.1078382168765069,94.9822695035461,3.386350762301172
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (10, 20, 20, 10)}",97.51308476771165,0.9351405997439397,95.39893617021276,2.9207461392870884
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (64, 64, 64, 64)}",98.76808935412507,1.2689400401278506,94.77393617021276,3.2611855207430573
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (64, 64, 64)}",98.51232935844169,1.2084135261138176,95.19060283687944,3.093720777694632
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 20, 20, 20)}",98.44299357902119,1.0020873580651128,94.77393617021275,2.501543868397439
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (10, 10, 10)}",96.65272756704258,0.25881993254514757,95.81117021276596,2.476663026482027
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",99.06976744186048,1.1627906976744191,93.72340425531914,2.8022599508165014
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (32, 32, 32)}",98.04748286839691,0.8892187066798137,94.97783687943263,2.8296012854616777
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",98.53563913020018,1.4883733967812764,94.35283687943263,2.2901014243865188
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (16, 32, 64, 64, 32, 16)}",97.86219176603895,1.4496846792193634,95.19060283687944,2.2952476925097507
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (32, 32, 32)}",97.95445961258297,0.7627906704985665,95.19060283687944,2.956414076578845
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (64, 64, 64)}",99.13964279933093,0.9421211142124473,94.56560283687944,2.9746309695421855
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (20, 20, 20, 20)}",97.30389035774024,0.5502872953509574,95.19060283687944,2.2952476925097507
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (64, 64, 64, 64)}",98.93109588301948,1.5027554223277133,94.3572695035461,2.9514120967378235
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (20, 10)}",96.65267360923757,0.23766930286870883,95.81560283687944,2.472848128841818
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (16, 32, 64, 64, 32, 16)}",97.67512005611613,0.7783710291982547,94.76507092198582,1.6968847018918223
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",99.30232558139535,1.1392975547828752,94.76507092198582,2.3417054379620765
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (32, 32, 32)}",99.44196838072628,0.6992375190453487,94.9822695035461,2.8275694974864045
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (64, 64, 64)}",99.81416931959208,0.37166167415952717,94.76950354609929,2.9972537645766892
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (20, 10)}",96.72233313548804,0.35288274523211527,95.39893617021276,2.9207461392870884
nn,"{'alpha': 0.0001, 'hidden_layer_sizes': (20, 20, 20, 20)}",98.02357956078346,1.0874273871398543,95.39450354609929,2.4528437299004
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (64, 64, 64, 64)}",99.51162790697674,0.8086204023587797,93.72783687943262,2.953022700984799
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (10, 10, 10)}",96.69913127933955,0.2912734324409088,94.97783687943263,2.6718135936346323
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (80, 10)}",97.62904009064911,0.38601049021274064,95.18617021276596,2.8214061617820905
nn,"{'alpha': 0.01, 'hidden_layer_sizes': (20, 20, 20, 20)}",97.67528192953111,0.7854325844635027,95.61170212765958,2.538465957231916
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (16, 32, 64, 64, 32, 16)}",97.76922246803,1.3386613247485941,94.7695035460993,2.1374258716203918
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (80, 10)}",97.60583823450062,0.4161446483404624,95.39450354609929,2.784340761189769
nn,"{'alpha': 0.1, 'hidden_layer_sizes': (32, 32, 32)}",98.41973776506771,0.8487016630009826,94.14007092198582,3.3593793408689843
nn,"{'alpha': 0.001, 'hidden_layer_sizes': (32, 32, 32, 32, 32, 32)}",99.34894512491232,1.1894995651617442,94.76950354609929,3.404070621467158
rf,"{'n_estimators': 1290, 'max_features': 'log2', 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': False}",99.7907516322236,0.06974964144285864,96.02393617021276,2.375907199285508
rf,"{'n_estimators': 220, 'max_features': 'log2', 'max_depth': 1, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': False}",95.00232018561485,0.5121649610776505,94.98226950354608,2.1179224592708144
rf,"{'n_estimators': 410, 'max_features': 'auto', 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True}",97.30351265310527,0.21381473159401623,96.65336879432623,1.9105844030502823
rf,"{'n_estimators': 1590, 'max_features': 'sqrt', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True}",97.44304753682619,0.1800152061278557,96.4450354609929,2.0934753887398303
rf,"{'n_estimators': 1450, 'max_features': 'log2', 'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True}",97.09437220093886,0.2143957552439336,96.23670212765958,2.2423514643748885
rf,"{'n_estimators': 960, 'max_features': 'auto', 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True}",98.69832191226462,0.2368073009259343,96.4450354609929,2.0934753887398303
rf,"{'n_estimators': 460, 'max_features': 'auto', 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True}",97.35007823881725,0.18587417527295413,96.4450354609929,2.0934753887398303
rf,"{'n_estimators': 1290, 'max_features': 'log2', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True}",97.4430475368262,0.1800152061278557,96.4450354609929,2.0934753887398303
rf,"{'n_estimators': 800, 'max_features': 'log2', 'max_depth': 2, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': False}",96.42033130092268,0.4307278097365628,95.8200354609929,2.079089725109544
rf,"{'n_estimators': 710, 'max_features': 'sqrt', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': True}",97.25705498300329,0.22822521878603652,96.02836879432623,1.9623262495422005
rf,"{'n_estimators': 790, 'max_features': 'log2', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True}",97.35007823881725,0.18587417527295413,96.02836879432623,2.540647747388259
rf,"{'n_estimators': 550, 'max_features': 'sqrt', 'max_depth': 1, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': False}",95.02552204176334,0.34869575942892966,94.98226950354608,2.1179224592708144
rf,"{'n_estimators': 1660, 'max_features': 'sqrt', 'max_depth': 4, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True}",97.25705498300329,0.2508055185651199,96.02836879432623,2.540647747388259
rf,"{'n_estimators': 920, 'max_features': 'sqrt', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': False}",98.41941401823775,0.289821033061238,96.23670212765958,1.8143949345919954
rf,"{'n_estimators': 1050, 'max_features': 'log2', 'max_depth': 3, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True}",97.21054335509632,0.23316416239750484,96.02836879432623,1.9623262495422005
rf,"{'n_estimators': 1730, 'max_features': 'auto', 'max_depth': 1, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': False}",95.11859925538229,0.3441695155098773,94.98226950354608,2.1179224592708144
rf,"{'n_estimators': 1810, 'max_features': 'log2', 'max_depth': 2, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True}",96.76895267900503,0.21925552721829367,95.8200354609929,1.8586442719091025
rf,"{'n_estimators': 1300, 'max_features': 'auto', 'max_depth': 1, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': False}",95.04883181352183,0.2947325264719948,94.98226950354608,2.1179224592708144
rf,"{'n_estimators': 90, 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 1, 'bootstrap': True}",97.58258242054714,0.18516928800388638,96.23670212765958,2.2423514643748885
rf,"{'n_estimators': 1940, 'max_features': 'sqrt', 'max_depth': 1, 'min_samples_split': 5, 'min_samples_leaf': 1, 'bootstrap': False}",94.97906437166137,0.511742151950594,94.98226950354608,2.1179224592708144
rf,"{'n_estimators': 180, 'max_features': 'auto', 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True}",97.2570549830033,0.2506055426094181,96.02836879432623,2.540647747388259
rf,"{'n_estimators': 1200, 'max_features': 'log2', 'max_depth': 2, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True}",96.76889872120003,0.2200025600210899,95.61170212765958,1.7238292240831519
rf,"{'n_estimators': 1450, 'max_features': 'auto', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True}",97.2338531268548,0.28369074788479653,96.65336879432623,1.9105844030502823
