model,hyperparams,train_acc,train_std,test_acc,test_std
dt,"{'criterion': 'entropy', 'min_samples_split': 9, 'max_depth': 3, 'max_features': 2}",95.42203548085902,0.610756712838327,93.71221532091099,4.787348085963614
ab,"{'n_estimators': 300, 'learning_rate': 0.001}",94.77033335856865,0.5047134932752336,93.71221532091097,5.860654666908031
ab,"{'n_estimators': 300, 'learning_rate': 0.001}",94.77033335856865,0.5047134932752336,93.71221532091097,5.860654666908031
ab,"{'n_estimators': 300, 'learning_rate': 0.001}",94.77033335856865,0.5047134932752336,93.71221532091097,5.860654666908031
dt,"{'criterion': 'entropy', 'min_samples_split': 3, 'max_depth': 3, 'max_features': 3}",95.53342418048301,0.5828159592631308,93.71221532091097,4.386938831169675
ab,"{'n_estimators': 300, 'learning_rate': 0.001}",94.77033335856865,0.5047134932752336,93.71221532091097,5.860654666908031
dt,"{'criterion': 'gini', 'min_samples_split': 5, 'max_depth': 2, 'max_features': 4}",94.53203623791859,0.6661059221876363,93.70807453416148,4.097783427530327
dt,"{'criterion': 'gini', 'min_samples_split': 4, 'max_depth': 3, 'max_features': 3}",96.15322885911121,0.5589689110161383,93.703933747412,3.6837115937669465
dt,"{'criterion': 'gini', 'min_samples_split': 6, 'max_depth': 4, 'max_features': 3}",96.82087970323263,0.7284354780386982,93.4265010351967,4.196593400041444
dt,"{'criterion': 'entropy', 'min_samples_split': 9, 'max_depth': 3, 'max_features': 3}",95.53317182728948,0.6101151050891579,93.42650103519668,5.575014252930072
svm,"{'degree': 3, 'C': 100.0, 'gamma': 3}",100.0,0.0,93.42443064182196,2.8660586428192314
svm,"{'degree': 4, 'C': 100.0, 'gamma': 3}",100.0,0.0,93.42443064182196,2.8660586428192314
svm,"{'degree': 3, 'C': 100.0, 'gamma': 3}",100.0,0.0,93.42443064182196,2.8660586428192314
svm,"{'degree': 4, 'C': 100.0, 'gamma': 3}",100.0,0.0,93.42443064182196,2.8660586428192314
dt,"{'criterion': 'gini', 'min_samples_split': 8, 'max_depth': 3, 'max_features': 2}",95.42198501022031,0.5021329659702605,93.42443064182194,4.786247976766271
dt,"{'criterion': 'gini', 'min_samples_split': 5, 'max_depth': 3, 'max_features': 5}",96.24876977818154,0.5502552560357393,93.14078674948239,5.811495366036651
dt,"{'criterion': 'gini', 'min_samples_split': 8, 'max_depth': 2, 'max_features': 4}",94.32538420773716,1.0220288187334259,92.99378881987577,5.165357208185361
svm,"{'degree': 4, 'C': 1.0, 'gamma': 3}",100.0,0.0,92.71014492753625,3.5777385970932234
dt,default,100.0,0.0,92.5631469979296,4.812057435571831
svm,"{'degree': 3, 'C': 10.0, 'gamma': 4}",100.0,0.0,92.13871635610766,3.5656483966251726
dt,"{'criterion': 'gini', 'min_samples_split': 4, 'max_depth': 1, 'max_features': 5}",92.4496176849118,0.4924333658071195,91.99585921325051,4.145124022454484
dt,"{'criterion': 'entropy', 'min_samples_split': 5, 'max_depth': 2, 'max_features': 1}",92.19506901859843,1.768652236051676,91.85300207039339,5.530735334917676
dt,default,100.0,0.0,91.84679089026915,4.7809843709872295
dt,"{'criterion': 'entropy', 'min_samples_split': 7, 'max_depth': 4, 'max_features': 2}",96.21694804047746,0.3594663744316924,91.84265010351967,4.294586789081384
dt,"{'criterion': 'gini', 'min_samples_split': 3, 'max_depth': 1, 'max_features': 4}",92.03626315391021,0.7194027767561877,91.5672877846791,6.77140851695562
svm,"{'degree': 3, 'C': 1.0, 'gamma': 4}",100.0,0.0,91.56521739130434,3.6323244767124128
svm,"{'degree': 5, 'C': 1.0, 'gamma': 4}",100.0,0.0,91.56521739130434,3.6323244767124128
dt,"{'criterion': 'entropy', 'min_samples_split': 9, 'max_depth': 1, 'max_features': 5}",91.87745728922201,1.2103959489451512,91.5631469979296,5.084645447868507
dt,"{'criterion': 'gini', 'min_samples_split': 7, 'max_depth': 1, 'max_features': 2}",90.5894970600853,1.9939893062794414,91.42028985507245,4.860736916430958
dt,"{'criterion': 'entropy', 'min_samples_split': 5, 'max_depth': 1, 'max_features': 5}",91.8456355515179,0.9147726344392796,91.41407867494823,3.62001694974747
dt,"{'criterion': 'entropy', 'min_samples_split': 8, 'max_depth': 1, 'max_features': 2}",90.70128952481893,1.163894840758669,91.27950310559007,5.3572787812443945
ab,"{'n_estimators': 150, 'learning_rate': 0.001}",93.67345496757261,1.063901202294335,91.14078674948239,5.775554826218896
ab,"{'n_estimators': 50, 'learning_rate': 0.001}",92.89476871829814,1.0724968950084806,90.85300207039336,5.423788939964897
ab,"{'n_estimators': 50, 'learning_rate': 0.001}",92.89476871829814,1.0724968950084806,90.85300207039336,5.423788939964897
ab,"{'n_estimators': 50, 'learning_rate': 0.001}",92.89476871829814,1.0724968950084806,90.85300207039336,5.423788939964897
ab,"{'n_estimators': 100, 'learning_rate': 0.001}",92.89476871829814,1.0724968950084806,90.85300207039336,5.423788939964897
dt,"{'criterion': 'entropy', 'min_samples_split': 8, 'max_depth': 1, 'max_features': 2}",90.6694930224342,1.6005994211323684,90.56521739130434,7.22931472526524
dt,"{'criterion': 'gini', 'min_samples_split': 6, 'max_depth': 1, 'max_features': 4}",91.78186589951297,1.240038634745453,90.5631469979296,5.460462253350599
dt,"{'criterion': 'gini', 'min_samples_split': 7, 'max_depth': 1, 'max_features': 5}",92.29063517298812,1.064234606367107,90.42443064182194,6.158257976175805
svm,"{'degree': 6, 'C': 10.0, 'gamma': 5}",100.0,0.0,90.4182194616977,3.495137995767031
svm,"{'degree': 4, 'C': 10.0, 'gamma': 5}",100.0,0.0,90.4182194616977,3.495137995767031
svm,"{'degree': 4, 'C': 10.0, 'gamma': 5}",100.0,0.0,90.4182194616977,3.495137995767031
svm,"{'degree': 4, 'C': 10.0, 'gamma': 5}",100.0,0.0,90.4182194616977,3.495137995767031
dt,"{'criterion': 'gini', 'min_samples_split': 5, 'max_depth': 1, 'max_features': 5}",92.21127009362303,0.6090558958855631,90.416149068323,5.030216171006497
log,"{'solver': 'sag', 'C': 0.001}",90.36717389658567,0.4038357623600779,89.57142857142858,9.325190811638626
log,"{'solver': 'lbfgs', 'C': 0.001}",90.38307214777802,0.416410986043149,89.42857142857144,9.372125409632416
log,"{'solver': 'lbfgs', 'C': 0.001}",90.38307214777802,0.416410986043149,89.42857142857144,9.372125409632416
log,"{'solver': 'lbfgs', 'C': 0.001}",90.38307214777802,0.416410986043149,89.42857142857144,9.372125409632416
log,"{'solver': 'lbfgs', 'C': 0.001}",90.38307214777802,0.416410986043149,89.42857142857144,9.372125409632416
log,"{'solver': 'lbfgs', 'C': 0.001}",90.38307214777802,0.416410986043149,89.42857142857144,9.372125409632416
log,"{'solver': 'sag', 'C': 0.001}",90.38307214777802,0.416410986043149,89.42857142857144,9.372125409632416
log,"{'solver': 'sag', 'C': 0.001}",90.38307214777802,0.416410986043149,89.28571428571429,9.438306662376535
svm,"{'degree': 3, 'C': 10.0, 'gamma': 6}",100.0,0.0,89.2712215320911,4.100965876387949
svm,"{'degree': 6, 'C': 100.0, 'gamma': 6}",100.0,0.0,89.2712215320911,4.100965876387949
svm,"{'degree': 6, 'C': 0.1, 'gamma': 2}",90.04938551997375,0.39418144051477916,89.12836438923395,3.5076453998253965
svm,"{'degree': 5, 'C': 0.1, 'gamma': 2}",90.04938551997375,0.39418144051477916,89.12836438923395,3.5076453998253965
svm,"{'degree': 6, 'C': 0.1, 'gamma': 2}",90.04938551997375,0.39418144051477916,89.12836438923395,3.5076453998253965
svm,"{'degree': 5, 'C': 1.0, 'gamma': 7}",100.0,0.0,87.12215320910974,5.389119019747979
dt,"{'criterion': 'gini', 'min_samples_split': 6, 'max_depth': 1, 'max_features': 1}",87.3148358442476,4.624905805848287,86.85714285714286,9.810448407651084
dt,"{'criterion': 'gini', 'min_samples_split': 8, 'max_depth': 1, 'max_features': 1}",84.91604209251268,5.411027955551502,85.5527950310559,8.214327396012553
svm,"{'degree': 6, 'C': 0.1, 'gamma': 3}",87.96737073207662,2.491013972619406,84.97515527950311,6.5628664764915525
svm,"{'degree': 4, 'C': 0.1, 'gamma': 4}",91.13061801297094,9.119227190349546,76.40786749482403,17.949105177063263
svm,"{'degree': 4, 'C': 0.1, 'gamma': 4}",91.13061801297094,9.119227190349546,76.40786749482403,17.949105177063263
svm,"{'degree': 6, 'C': 0.1, 'gamma': 5}",79.98410174880763,16.356735543416114,69.13871635610766,17.457029016811475
svm,"{'degree': 5, 'C': 0.001, 'gamma': 7}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 3, 'C': 0.001, 'gamma': 6}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 5, 'C': 0.001, 'gamma': 7}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 4, 'C': 0.001, 'gamma': 7}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 4, 'C': 0.001, 'gamma': 2}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 3, 'C': 0.001, 'gamma': 3}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 4, 'C': 0.001, 'gamma': 2}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 3, 'C': 0.001, 'gamma': 1}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 3, 'C': 0.1, 'gamma': 6}",65.80846392611097,1.0877807205020613,65.54451345755695,12.622860201563778
svm,"{'degree': 5, 'C': 0.001, 'gamma': 7}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 4, 'C': 0.001, 'gamma': 7}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 3, 'C': 0.001, 'gamma': 1}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 6, 'C': 0.001, 'gamma': 2}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 4, 'C': 0.001, 'gamma': 3}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 5, 'C': 0.001, 'gamma': 1}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 6, 'C': 0.001, 'gamma': 5}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 3, 'C': 0.1, 'gamma': 6}",65.80846392611097,1.0877807205020613,65.54451345755695,12.622860201563778
svm,"{'degree': 5, 'C': 0.001, 'gamma': 6}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 3, 'C': 0.001, 'gamma': 3}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
svm,"{'degree': 4, 'C': 0.001, 'gamma': 6}",65.52244681656447,1.401377945283757,65.54451345755695,12.622860201563778
ab,"{'n_estimators': 50, 'learning_rate': 2.0}",41.51162086456204,37.83630855271526,41.56728778467909,37.09514981135013
ab,"{'n_estimators': 100, 'learning_rate': 2.0}",41.51162086456204,37.83630855271526,41.56728778467909,37.09514981135013
ab,"{'n_estimators': 50, 'learning_rate': 2.0}",41.51162086456204,37.83630855271526,41.56728778467909,37.09514981135013
ab,"{'n_estimators': 1000, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 300, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 500, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 150, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 1000, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 1000, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 1000, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 1000, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 300, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 150, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
ab,"{'n_estimators': 300, 'learning_rate': 2.0}",35.80414868650163,33.906863647984615,34.99585921325051,32.160246144013215
